image_full_path,bleu
/content/CholecT50/CholecT50/videos/VID36/000678.png,0.2580582457241727
/content/CholecT50/CholecT50/videos/VID36/002381.png,0.24529121069703216
/content/CholecT50/CholecT50/videos/VID110/001112.png,0.30601163340991044
/content/CholecT50/CholecT50/videos/VID36/000967.png,0.11093251079940035
/content/CholecT50/CholecT50/videos/VID36/000662.png,0.41263540257239223
/content/CholecT50/CholecT50/videos/VID110/000393.png,0.3451918710054034
/content/CholecT50/CholecT50/videos/VID36/000109.png,0.40956996126759454
/content/CholecT50/CholecT50/videos/VID05/000419.png,0.47511091984308446
/content/CholecT50/CholecT50/videos/VID110/001972.png,0.3604112170426957
/content/CholecT50/CholecT50/videos/VID36/002130.png,0.3156086692604705
/content/CholecT50/CholecT50/videos/VID110/001271.png,0.47911435326737556
/content/CholecT50/CholecT50/videos/VID110/000161.png,0.3560442124363394
/content/CholecT50/CholecT50/videos/VID36/002367.png,0.19228544753133758
/content/CholecT50/CholecT50/videos/VID36/001495.png,0.17610543022494646
/content/CholecT50/CholecT50/videos/VID05/000618.png,0.32679886776407746
/content/CholecT50/CholecT50/videos/VID36/001368.png,0.4413457606908754
/content/CholecT50/CholecT50/videos/VID36/000807.png,0.3282576069849452
/content/CholecT50/CholecT50/videos/VID36/000554.png,0.36875919995632767
/content/CholecT50/CholecT50/videos/VID36/002089.png,0.47643013363852943
/content/CholecT50/CholecT50/videos/VID05/000882.png,0.40691652079469376
/content/CholecT50/CholecT50/videos/VID36/001095.png,0.34684509471556435
/content/CholecT50/CholecT50/videos/VID36/001216.png,0.20528276420787664
/content/CholecT50/CholecT50/videos/VID36/002251.png,0.29017364753390773
/content/CholecT50/CholecT50/videos/VID36/000941.png,0.18831267547064492
/content/CholecT50/CholecT50/videos/VID36/000509.png,0.31706714025008736
/content/CholecT50/CholecT50/videos/VID110/001724.png,0.458572979589112
/content/CholecT50/CholecT50/videos/VID36/001334.png,0.47643013363852943
/content/CholecT50/CholecT50/videos/VID36/001029.png,0.42144827655998784
/content/CholecT50/CholecT50/videos/VID110/000691.png,0.1290852849307409
/content/CholecT50/CholecT50/videos/VID05/001216.png,0.30834810512820676
/content/CholecT50/CholecT50/videos/VID36/001997.png,0.596614656346472
/content/CholecT50/CholecT50/videos/VID110/000894.png,0.39365004521453034
/content/CholecT50/CholecT50/videos/VID36/001977.png,0.4728708045015879
/content/CholecT50/CholecT50/videos/VID110/001504.png,0.23774685717083524
/content/CholecT50/CholecT50/videos/VID36/002223.png,0.26636322059444034
/content/CholecT50/CholecT50/videos/VID36/002270.png,0.24781176982227537
/content/CholecT50/CholecT50/videos/VID36/000742.png,0.14568268865548414
/content/CholecT50/CholecT50/videos/VID36/002055.png,0.2919910505946127
/content/CholecT50/CholecT50/videos/VID05/001366.png,0.3650388822836324
/content/CholecT50/CholecT50/videos/VID36/002285.png,0.36278696880822414
/content/CholecT50/CholecT50/videos/VID05/002283.png,0.586288879883425
/content/CholecT50/CholecT50/videos/VID36/002165.png,0.7256267215811398
/content/CholecT50/CholecT50/videos/VID110/000725.png,0.3159553909947324
/content/CholecT50/CholecT50/videos/VID110/001746.png,0.5320311795639882
/content/CholecT50/CholecT50/videos/VID36/000974.png,0.2055271229315793
/content/CholecT50/CholecT50/videos/VID110/001436.png,0.1993578954807984
/content/CholecT50/CholecT50/videos/VID05/001075.png,0.6381667842541678
/content/CholecT50/CholecT50/videos/VID36/000450.png,0.6133431592797106
/content/CholecT50/CholecT50/videos/VID36/001689.png,0.7555945088268213
/content/CholecT50/CholecT50/videos/VID36/000620.png,0.3562756581404249
/content/CholecT50/CholecT50/videos/VID110/000752.png,0.2525954631175729
/content/CholecT50/CholecT50/videos/VID05/001489.png,0.37050956083221037
/content/CholecT50/CholecT50/videos/VID36/002094.png,0.2848659980365557
/content/CholecT50/CholecT50/videos/VID05/001154.png,0.4330025817969074
/content/CholecT50/CholecT50/videos/VID36/001267.png,0.40547998574804295
/content/CholecT50/CholecT50/videos/VID36/002305.png,0.24665930866289054
/content/CholecT50/CholecT50/videos/VID36/000571.png,0.17738628137241746
/content/CholecT50/CholecT50/videos/VID05/000829.png,0.2376292506846426
/content/CholecT50/CholecT50/videos/VID110/001961.png,0.22530890425104855
/content/CholecT50/CholecT50/videos/VID36/001003.png,0.15718396018779482
/content/CholecT50/CholecT50/videos/VID36/000826.png,0.18741077717234383
/content/CholecT50/CholecT50/videos/VID36/001799.png,0.24296474749829305
/content/CholecT50/CholecT50/videos/VID05/000898.png,0.550880058046489
/content/CholecT50/CholecT50/videos/VID05/001821.png,0.4365025772126203
/content/CholecT50/CholecT50/videos/VID36/001032.png,0.18184355600022173
/content/CholecT50/CholecT50/videos/VID36/001338.png,0.4326256241489631
/content/CholecT50/CholecT50/videos/VID36/001414.png,0.2843736465345883
/content/CholecT50/CholecT50/videos/VID110/000836.png,0.18175286146101371
